"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.431567083E1,9.094688296E-2,-4.346275628E-1,5.326318089E-3,4.440729934E-1
5.431817937E1,2.368880063E-1,-1.047154188E0,1.597895473E-2,1.073733276E0
5.432068791E1,2.731069624E-1,-1.392299533E0,1.171789970E-2,1.418880795E0
5.432319645E1,1.868206114E-1,-1.462607026E0,4.261054564E-3,1.474496324E0
5.432570500E1,1.424790081E-2,-1.310274243E0,8.522109129E-3,1.310379419E0
5.432821354E1,-2.030658871E-1,-1.007739425E0,1.810948178E-2,1.028154879E0
5.433072208E1,-4.097270370E-1,-6.466150284E-1,2.237053588E-2,7.658248368E-1
5.433323062E1,-5.375586748E-1,-3.249054253E-1,2.343579940E-2,6.285555671E-1
5.433573916E1,-5.045354962E-1,-8.841688186E-2,2.130527236E-2,5.126670719E-1
5.433824770E1,-3.735080659E-1,-4.261054564E-3,1.491369121E-2,3.738299748E-1
5.434075625E1,-2.392848432E-1,-3.408843651E-2,7.456845604E-3,2.418157609E-1
5.434326479E1,-1.306279600E-1,-6.604634225E-2,8.522109129E-3,1.466233596E-1
5.434577333E1,-5.179844424E-2,-7.669898123E-2,1.384842768E-2,9.358200413E-2
5.434828187E1,8.921583183E-3,-9.374319762E-2,1.065263618E-2,9.476740159E-2
5.435079046E1,6.431528926E-2,-9.267793596E-2,3.195791040E-3,1.128533089E-1
5.435329906E1,1.154479459E-1,-4.687159881E-2,-3.195791040E-3,1.246410368E-1
5.435580765E1,1.623195410E-1,3.302317113E-2,-9.587372653E-3,1.659219121E-1
5.435831625E1,1.910816729E-1,1.299621612E-1,-1.704421826E-2,2.317172295E-1
5.436082484E1,2.091911435E-1,2.396843135E-1,-2.130527236E-2,3.188470155E-1
5.436333343E1,2.155827284E-1,3.526022732E-1,-2.024000883E-2,4.137800549E-1
5.436584203E1,2.155827284E-1,4.474107325E-1,-1.704421826E-2,4.969333775E-1
5.436835062E1,2.049300969E-1,5.081307292E-1,-1.384842768E-2,5.480738650E-1
5.437085922E1,1.900164038E-1,5.262402296E-1,-1.171789970E-2,5.596180145E-1
5.437336781E1,1.708416492E-1,5.017392039E-1,-1.065263618E-2,5.301344891E-1
5.437587640E1,1.463405937E-1,4.356928170E-1,-8.522109129E-3,4.596916646E-1
5.437838500E1,1.165132076E-1,3.344927728E-1,-5.326318089E-3,3.542444245E-1
5.438089359E1,8.029424399E-2,2.109221965E-1,-3.195791040E-3,2.257112130E-1
5.438340218E1,3.661843762E-2,7.882951200E-2,-1.065263641E-3,8.692604168E-2
5.438591078E1,-1.557948068E-2,-4.900212586E-2,0.000000000E0,5.141914582E-2
5.438841937E1,-6.884266436E-2,-1.608548164E-1,-2.130527282E-3,1.749803519E-1
5.439092796E1,-1.157142594E-1,-2.460758984E-1,-1.065263641E-3,2.719269615E-1
5.439343656E1,-1.476721764E-1,-3.036001325E-1,-1.065263641E-3,3.376110882E-1
5.439594515E1,-1.604553312E-1,-3.366233110E-1,2.130527282E-3,3.729151458E-1
5.439845375E1,-1.572595388E-1,-3.504717350E-1,4.261054564E-3,3.841603261E-1
5.440096234E1,-1.434111148E-1,-3.483411968E-1,4.261054564E-3,3.767313284E-1
5.440347093E1,-1.242363751E-1,-3.291664720E-1,4.261054564E-3,3.518570729E-1
5.440597953E1,-9.973530471E-2,-2.876211703E-1,2.130527282E-3,3.044299718E-1
5.440848812E1,-7.736477256E-2,-2.269011587E-1,2.130527282E-3,2.397373208E-1
5.441099672E1,-5.499423668E-2,-1.512674391E-1,2.130527282E-3,1.609681439E-1
5.441350531E1,-3.368896246E-2,-6.817687303E-2,0.000000000E0,7.604625045E-2
5.441601390E1,-1.238369010E-2,1.278316416E-2,-1.065263641E-3,1.782974630E-2
5.441852250E1,1.105211023E-2,8.309056610E-2,-2.130527282E-3,8.384945117E-2
5.442103109E1,3.768370301E-2,1.427453309E-1,-2.130527282E-3,1.476510417E-1
5.442353968E1,6.431528926E-2,1.885516644E-1,-3.195791040E-3,1.992445724E-1
5.442604828E1,8.881635964E-2,2.194443047E-1,-5.326318089E-3,2.367963646E-1
5.442855687E1,1.069258377E-1,2.386190593E-1,-4.261054564E-3,2.615154810E-1
5.443106546E1,1.175784767E-1,2.460758984E-1,-3.195791040E-3,2.727421109E-1
5.443357406E1,1.175784767E-1,2.439453751E-1,-2.130527282E-3,2.708109735E-1
5.443608265E1,1.037300453E-1,2.258358896E-1,-1.065263641E-3,2.485214399E-1
5.443859125E1,8.242477477E-2,1.917474568E-1,-2.130527282E-3,2.087234290E-1
5.444109984E1,5.366265774E-2,1.427453309E-1,-2.130527282E-3,1.525137682E-1
5.444360843E1,2.490053698E-2,8.309056610E-2,-2.130527282E-3,8.676760953E-2
5.444611703E1,-1.731053460E-3,2.024000883E-2,0.000000000E0,2.031389927E-2
5.444862562E1,-2.410159074E-2,-4.367581010E-2,0.000000000E0,4.988449723E-2
5.445113422E1,-3.901528195E-2,-1.033305749E-1,2.130527282E-3,1.104714401E-1
5.445364281E1,-4.966791719E-2,-1.480716467E-1,2.130527282E-3,1.561942819E-1
5.445615140E1,-5.605949834E-2,-1.736379713E-1,0.000000000E0,1.824631810E-1
5.445866000E1,-5.925529078E-2,-1.778990328E-1,0.000000000E0,1.875080141E-1
5.446116859E1,-5.925529078E-2,-1.640505940E-1,2.130527282E-3,1.744371692E-1
5.446367718E1,-5.392897129E-2,-1.395495385E-1,4.261054564E-3,1.496681804E-1
5.446618578E1,-4.540686309E-2,-1.086568907E-1,4.261054564E-3,1.178399750E-1
5.446869437E1,-3.475422785E-2,-7.563371956E-2,3.195791040E-3,8.329783292E-2
5.447120296E1,-2.197106183E-2,-4.154528305E-2,2.130527282E-3,4.704548063E-2
5.447371156E1,-7.057371549E-3,-1.171789970E-2,0.000000000E0,1.367902287E-2
5.447622015E1,8.921583183E-3,1.597895473E-2,0.000000000E0,1.830086448E-2
5.447872875E1,2.383527346E-2,4.261054471E-2,-1.065263641E-3,4.883557687E-2
5.448123734E1,3.661843762E-2,6.498108059E-2,0.000000000E0,7.458854341E-2
5.448374593E1,4.727107286E-2,8.522108942E-2,0.000000000E0,9.745351924E-2
5.448625453E1,5.153212696E-2,1.012000442E-1,-1.065263641E-3,1.135699953E-1
5.448876312E1,5.259739235E-2,1.129179448E-1,-3.195791040E-3,1.246080295E-1
5.449127172E1,5.153212696E-2,1.161137372E-1,-4.261054564E-3,1.271067137E-1
5.449378031E1,4.940159991E-2,1.097221524E-1,-4.261054564E-3,1.204060853E-1
5.449628890E1,4.407528415E-2,9.480846673E-2,-3.195791040E-3,1.046015732E-1
5.449879750E1,3.768370301E-2,7.137266546E-2,-1.065263641E-3,8.071712107E-2
5.450130609E1,3.235738352E-2,4.154528305E-2,-1.065263641E-3,5.267015852E-2
5.450381468E1,2.809632942E-2,1.065263618E-2,1.065263641E-3,3.006687831E-2
5.450632322E1,2.170474641E-2,-1.810948178E-2,0.000000000E0,2.826746092E-2
5.450883177E1,1.424790081E-2,-4.154528305E-2,0.000000000E0,4.392053302E-2
5.451134031E1,6.791055668E-3,-5.858949944E-2,1.065263641E-3,5.899137792E-2
5.451384885E1,2.530001104E-3,-6.817687303E-2,3.195791040E-3,6.829860908E-2
5.451635739E1,6.791055668E-3,-7.882951200E-2,3.195791040E-3,7.918600558E-2
5.451886593E1,2.490053698E-2,-1.043958366E-1,5.326318089E-3,1.074564894E-1
5.452137448E1,3.874896467E-2,-1.406148076E-1,4.261054564E-3,1.459183435E-1
5.452388302E1,4.301001877E-2,-1.747032404E-1,6.391582079E-3,1.800331532E-1
5.452639156E1,8.668582886E-2,-1.906821877E-1,1.597895473E-2,2.100701231E-1
5.452890010E1,2.187785208E-1,-1.352884769E-1,2.982738242E-2,2.589530573E-1
5.453140864E1,2.475406379E-1,-5.219791830E-2,2.556632832E-2,2.542727418E-1
5.453391718E1,1.292963773E-1,1.342232227E-1,-1.171789970E-2,1.867370769E-1
5.453642572E1,-3.795001656E-2,3.834949136E-1,-4.367581010E-2,3.878351826E-1
5.453893427E1,-1.817606091E-1,5.645897388E-1,-5.113265663E-2,5.953259954E-1
5.454144281E1,-2.605901062E-1,6.274402738E-1,-4.474107176E-2,6.808746317E-1
5.454395135E1,-2.712427676E-1,5.986781716E-1,-3.515370190E-2,6.581975197E-1
5.454645989E1,-2.339585274E-1,4.910865426E-1,-2.237053588E-2,5.444290824E-1
5.454896843E1,-1.466069072E-1,2.854906619E-1,-5.326318089E-3,3.209779945E-1
5.455147698E1,-1.557948068E-2,-1.704421826E-2,1.491369121E-2,2.748897560E-2
5.455398552E1,1.292963773E-1,-3.557980657E-1,2.556632832E-2,3.794251624E-1
5.455649406E1,2.209090441E-1,-6.178529263E-1,2.237053588E-2,6.565390203E-1
5.455900260E1,2.049300969E-1,-6.998782158E-1,9.587372653E-3,7.293269358E-1
5.456151114E1,8.455529809E-2,-6.103960872E-1,1.065263641E-3,6.162257025E-1
5.456401968E1,-8.482161909E-2,-4.143875539E-1,-4.261054564E-3,4.230010739E-1
5.456652823E1,-2.275669426E-1,-2.098569423E-1,-5.326318089E-3,3.096046176E-1
5.456903677E1,-3.074617088E-1,-6.391581893E-2,-6.391582079E-3,3.140999627E-1
5.457154531E1,-3.138532937E-1,-1.065263641E-3,-6.391582079E-3,3.139201762E-1
5.457405385E1,-2.510027587E-1,-2.556632832E-2,-2.130527282E-3,2.523104460E-1
5.457656239E1,-1.242363751E-1,-1.171789989E-1,5.326318089E-3,1.708624135E-1
5.457907093E1,2.703106403E-2,-2.162485123E-1,7.456845604E-3,2.180589416E-1
5.458157948E1,1.324921697E-1,-2.535327375E-1,0.000000000E0,2.860647200E-1
5.458408802E1,1.676458716E-1,-1.864211410E-1,-8.522109129E-3,2.508597346E-1
5.458659656E1,1.463405937E-1,-3.302317113E-2,-1.704421826E-2,1.509854449E-1
5.458910510E1,9.201214463E-2,1.491369158E-1,-2.130527236E-2,1.765275306E-1
5.459161364E1,4.087949172E-2,3.036001325E-1,-1.917474531E-2,3.069394796E-1
5.459412218E1,1.424790081E-2,4.005391300E-1,-1.171789970E-2,4.009637222E-1
5.459663073E1,2.383527346E-2,4.239749312E-1,-4.261054564E-3,4.246657735E-1
5.459913927E1,6.218476593E-2,3.696464896E-1,4.261054564E-3,3.748648143E-1
5.460164781E1,1.058605760E-1,2.705769539E-1,5.326318089E-3,2.905971769E-1
5.460415635E1,1.346226931E-1,1.619200706E-1,1.065263641E-3,2.105766216E-1
5.460666494E1,1.324921697E-1,7.350318879E-2,-4.261054564E-3,1.515752301E-1
5.460917354E1,9.520793706E-2,1.278316416E-2,-7.456845604E-3,9.635125900E-2
5.461168213E1,3.768370301E-2,-2.237053588E-2,-5.326318089E-3,4.414603054E-2
5.461419072E1,-2.303632535E-2,-4.580633715E-2,0.000000000E0,5.127272968E-2
5.461669932E1,-7.203845680E-2,-7.137266546E-2,5.326318089E-3,1.015478523E-1
5.461920791E1,-1.029310971E-1,-1.043958366E-1,6.391582079E-3,1.467452002E-1
5.462171651E1,-1.082574204E-1,-1.438105851E-1,6.391582079E-3,1.801166449E-1
5.462422510E1,-9.867004305E-2,-1.810948253E-1,4.261054564E-3,2.062747433E-1
5.462673369E1,-8.269108832E-2,-2.045306265E-1,1.065263641E-3,2.206166994E-1
5.462924229E1,-6.671213359E-2,-2.055958807E-1,0.000000000E0,2.161485021E-1
5.463175088E1,-5.925529078E-2,-1.810948253E-1,1.065263641E-3,1.905456901E-1
5.463425948E1,-5.712476373E-2,-1.406148076E-1,2.130527282E-3,1.517903221E-1
5.463676807E1,-5.392897129E-2,-9.267793596E-2,1.065263641E-3,1.072318448E-1
5.463927666E1,-4.647212476E-2,-4.580633715E-2,1.065263641E-3,6.526111927E-2
5.464178526E1,-3.049317189E-2,-9.587372653E-3,1.065263641E-3,3.198258952E-2
5.464429385E1,-8.122635074E-3,1.384842768E-2,1.065263641E-3,1.609008814E-2
5.464680244E1,1.850895584E-2,3.302317113E-2,0.000000000E0,3.785645622E-2
5.464931104E1,4.087949172E-2,5.219791830E-2,-1.065263641E-3,6.630905145E-2
5.465181963E1,5.685844645E-2,7.456845790E-2,-3.195791040E-3,9.382723979E-2
5.465432822E1,6.431528926E-2,1.022653133E-1,-4.261054564E-3,1.208834452E-1
5.465683682E1,6.111950055E-2,1.299621612E-1,-3.195791040E-3,1.436522529E-1
5.465934541E1,5.259739235E-2,1.502021700E-1,-3.195791040E-3,1.591772303E-1
5.466185401E1,4.301001877E-2,1.555284858E-1,-2.130527282E-3,1.613800197E-1
5.466436260E1,3.342264518E-2,1.406148076E-1,-2.130527282E-3,1.445480421E-1
5.466687119E1,2.596580051E-2,1.107874215E-1,1.065263641E-3,1.137945971E-1
5.466937979E1,2.063948289E-2,6.924213469E-2,1.065263641E-3,7.226061345E-2
5.467188838E1,1.637842879E-2,2.024000883E-2,1.065263641E-3,2.605850482E-2
5.467439698E1,8.921583183E-3,-2.556632832E-2,3.195791040E-3,2.726618548E-2
5.467690557E1,-1.731053460E-3,-6.498108059E-2,2.130527282E-3,6.503903849E-2
5.467941416E1,-1.557948068E-2,-8.841688186E-2,1.065263641E-3,8.978529948E-2
5.468192276E1,-2.729738131E-2,-1.001347825E-1,2.130527282E-3,1.038106971E-1
5.468443135E1,-3.581948951E-2,-1.001347825E-1,2.130527282E-3,1.063698719E-1
5.468693994E1,-3.795001656E-2,-9.054741263E-2,2.130527282E-3,9.820171505E-2
5.468944854E1,-3.688475490E-2,-7.563371956E-2,2.130527282E-3,8.417531601E-2
5.469195713E1,-2.836264484E-2,-5.752423778E-2,2.130527282E-3,6.417177496E-2
5.469446572E1,-1.664474420E-2,-3.834949061E-2,2.130527282E-3,4.186012525E-2
5.469697432E1,-3.861580743E-3,-2.024000883E-2,1.065263641E-3,2.063260890E-2
5.469948291E1,9.986846708E-3,-1.065263641E-3,1.065263641E-3,1.009983566E-2
5.470199151E1,2.277000993E-2,2.024000883E-2,2.130527282E-3,3.053965384E-2
5.470450010E1,3.342264518E-2,3.941475600E-2,1.065263641E-3,5.168878977E-2
5.470700869E1,4.087949172E-2,5.752423778E-2,-1.065263641E-3,7.057836469E-2
5.470951729E1,4.833633825E-2,7.137266546E-2,-1.065263641E-3,8.620669207E-2
5.471202588E1,4.940159991E-2,7.776424289E-2,-1.065263641E-3,9.213539131E-2
5.471453448E1,4.940159991E-2,7.882951200E-2,0.000000000E0,9.303015660E-2
5.471704307E1,4.727107286E-2,7.456845790E-2,1.065263641E-3,8.829577583E-2
5.471955166E1,4.407528415E-2,6.391581893E-2,0.000000000E0,7.763931081E-2
5.472206026E1,4.301001877E-2,4.687159881E-2,1.065263641E-3,6.362344910E-2
5.472456885E1,4.620581120E-2,2.450106293E-2,1.065263641E-3,5.231074326E-2
5.472707744E1,6.325002760E-2,-9.587372653E-3,1.065263641E-3,6.398139176E-2
5.472958604E1,8.881635964E-2,-6.072002649E-2,-1.065263641E-3,1.075936901E-1
5.473209463E1,7.709845901E-2,-8.948214352E-2,-7.456845604E-3,1.183504581E-1
5.473460322E1,5.153212696E-2,-1.043958366E-1,-1.065263618E-2,1.169082096E-1
5.473711182E1,6.218476593E-2,-1.427453309E-1,-2.130527282E-3,1.557167742E-1
5.473962041E1,3.157175183E-1,-1.257011145E-1,1.917474531E-2,3.403615613E-1
5.474212901E1,4.307659864E-1,-1.225053221E-1,2.343579940E-2,4.484597259E-1
5.474463760E1,2.613890767E-1,7.456845790E-2,-1.278316416E-2,2.721178304E-1
5.474714619E1,-1.731053460E-3,4.048001766E-1,-4.474107176E-2,4.072688830E-1
5.474965479E1,-1.796300858E-1,6.157223582E-1,-5.752423778E-2,6.439643065E-1
5.475216338E1,-2.552638054E-1,7.126613855E-1,-6.178529188E-2,7.595151632E-1
5.475467198E1,-2.850911915E-1,7.520761490E-1,-6.498108059E-2,8.069188697E-1
5.475718057E1,-3.010701239E-1,7.691203356E-1,-6.604634225E-2,8.285839906E-1
5.475968916E1,-3.074617088E-1,7.787077427E-1,-6.817687303E-2,8.399800813E-1
5.476219776E1,-3.181143403E-1,7.723161578E-1,-6.711161137E-2,8.379576060E-1
5.476470630E1,-2.989396155E-1,6.391581893E-1,-4.793686420E-2,7.072383103E-1
5.476721484E1,-1.242363751E-1,1.203747913E-1,-1.278316416E-2,1.734594378E-1
5.476972338E1,1.761679798E-1,-6.572676897E-1,1.597895473E-2,6.806550522E-1
5.477223192E1,3.689807057E-1,-1.245293140E0,2.769685537E-2,1.299103107E0
5.477474046E1,4.020038545E-1,-1.522261739E0,2.130527236E-2,1.574592587E0
5.477724901E1,3.178480268E-1,-1.505217552E0,1.384842768E-2,1.538472953E0
5.477975755E1,1.495363861E-1,-1.279381633E0,1.917474531E-2,1.288233738E0
5.478226609E1,-6.138581783E-2,-9.342362285E-1,2.663159184E-2,9.366294843E-1
5.478477463E1,-2.786996067E-1,-5.134570599E-1,2.982738242E-2,5.849797397E-1
5.478728317E1,-5.034702420E-1,-5.326318368E-2,2.663159184E-2,5.069797758E-1
5.478979172E1,-5.673860312E-1,3.323622644E-1,2.237053588E-2,6.579453047E-1
5.479230026E1,-4.203796685E-1,4.676507413E-1,1.597895473E-2,6.290243306E-1
5.479480880E1,-2.563290596E-1,3.802991211E-1,7.456845604E-3,4.586802948E-1
5.479731734E1,-1.306279600E-1,2.844253778E-1,1.597895473E-2,3.133955751E-1
5.479982588E1,-6.671213359E-2,2.354232669E-1,2.876211889E-2,2.463775210E-1
5.480233442E1,-3.155843541E-2,1.970737725E-1,3.728422895E-2,2.030372390E-1
5.480484297E1,1.424790081E-2,1.267663687E-1,4.367581010E-2,1.348343106E-1
5.480735151E1,1.058605760E-1,-5.326318089E-3,4.900212586E-2,1.167734540E-1
5.480986005E1,2.422143221E-1,-1.778990328E-1,5.219791830E-2,3.050253537E-1
5.481236859E1,3.593933284E-1,-2.716422379E-1,4.048001766E-2,4.523181422E-1
5.481487713E1,3.881554306E-1,-2.269011587E-1,1.491369121E-2,4.498568575E-1
5.481738567E1,3.189133108E-1,-5.752423778E-2,-1.171789970E-2,3.242715635E-1
5.481989422E1,1.868206114E-1,1.778990328E-1,-2.663159184E-2,2.593438806E-1
5.482240276E1,4.940159991E-2,3.898864985E-1,-2.663159184E-2,3.939051173E-1
5.482491130E1,-4.860265180E-2,5.113265514E-1,-2.024000883E-2,5.140298804E-1
5.482741984E1,-8.162582666E-2,5.113265514E-1,-8.522109129E-3,5.178708759E-1
5.482992838E1,-5.712476373E-2,4.016043842E-1,1.065263641E-3,4.056481909E-1
5.483243692E1,-1.731053460E-3,2.183790505E-1,4.261054564E-3,2.184274773E-1
5.483494547E1,5.366265774E-2,2.130527236E-2,2.130527282E-3,5.777659225E-2
5.483745401E1,7.816372067E-2,-1.416800618E-1,-2.130527282E-3,1.618250484E-1
5.483996255E1,5.792371184E-2,-2.386190593E-1,-6.391582079E-3,2.456319690E-1
5.484247109E1,-6.657897611E-4,-2.673811615E-1,-5.326318089E-3,2.674350359E-1
5.484497963E1,-7.523424178E-2,-2.428801060E-1,-2.130527282E-3,2.542744111E-1
5.484748817E1,-1.380847991E-1,-1.981390417E-1,2.130527282E-3,2.415181788E-1
5.484999672E1,-1.700427085E-1,-1.640505940E-1,5.326318089E-3,2.363376605E-1
5.485250526E1,-1.689774394E-1,-1.587242782E-1,5.326318089E-3,2.318946769E-1
5.485501380E1,-1.402153224E-1,-1.736379713E-1,4.261054564E-3,2.232232924E-1
5.485752234E1,-9.547425061E-2,-1.949432492E-1,2.130527282E-3,2.170777328E-1
5.486003088E1,-4.647212476E-2,-2.024000883E-1,-1.065263641E-3,2.076694222E-1
5.486253942E1,-7.057371549E-3,-1.821600795E-1,-3.195791040E-3,1.823247491E-1
5.486504802E1,1.637842879E-2,-1.320926845E-1,-4.261054564E-3,1.331723951E-1
5.486755661E1,2.703106403E-2,-5.965476483E-2,-5.326318089E-3,6.570950505E-2
5.487006520E1,3.022685647E-2,2.343579940E-2,-5.326318089E-3,3.861695496E-2
5.487257380E1,3.022685647E-2,1.065263674E-1,-5.326318089E-3,1.108598190E-1
5.487508239E1,3.235738352E-2,1.715074480E-1,-3.195791040E-3,1.745623615E-1
5.487759099E1,4.301001877E-2,2.098569423E-1,-3.195791040E-3,2.142428786E-1
5.488009958E1,6.005423889E-2,2.226400971E-1,-2.130527282E-3,2.306071630E-1
5.488260817E1,7.816372067E-2,2.151832581E-1,-1.065263641E-3,2.289422123E-1
5.488511677E1,8.988162130E-2,1.960085034E-1,-3.195791040E-3,2.156577204E-1
5.488762536E1,9.094688296E-2,1.661811322E-1,-2.130527282E-3,1.894519553E-1
5.489013395E1,8.242477477E-2,1.310274303E-1,-2.130527282E-3,1.548114018E-1
5.489264255E1,6.325002760E-2,9.480846673E-2,-3.195791040E-3,1.140150185E-1
5.489515114E1,4.087949172E-2,5.645897239E-2,-2.130527282E-3,6.973727521E-2
5.489765974E1,1.850895584E-2,1.597895473E-2,0.000000000E0,2.445216638E-2
5.490016833E1,3.994738800E-4,-2.237053588E-2,1.065263641E-3,2.239944735E-2
5.490267692E1,-1.344895363E-2,-6.072002649E-2,3.195791040E-3,6.227366258E-2
5.490518552E1,-2.197106183E-2,-9.054741263E-2,2.130527282E-3,9.319925235E-2
5.490769411E1,-2.410159074E-2,-1.086568907E-1,1.065263641E-3,1.113029261E-1
5.491020270E1,-2.197106183E-2,-1.139832065E-1,0.000000000E0,1.160814322E-1
5.491271130E1,-1.877527125E-2,-1.043958366E-1,2.130527282E-3,1.060921329E-1
5.491521989E1,-5.992108025E-3,-9.054741263E-2,3.195791040E-3,9.080172010E-2
5.491772849E1,1.531316526E-2,-8.628635854E-2,3.195791040E-3,8.769288329E-2
5.492023708E1,3.661843762E-2,-1.001347825E-1,2.130527282E-3,1.066415669E-1
5.492274567E1,4.727107286E-2,-1.171789989E-1,3.195791040E-3,1.263949571E-1
5.492525427E1,6.538055837E-2,-1.342232227E-1,8.522109129E-3,1.495430282E-1
5.492776286E1,1.356879622E-1,-1.459411234E-1,1.917474531E-2,2.001941693E-1
5.493027145E1,3.018690944E-1,-7.882951200E-2,2.876211889E-2,3.133150197E-1
5.493278005E1,3.380880356E-1,2.876211889E-2,1.597895473E-2,3.396853048E-1
5.493528864E1,1.974732429E-1,2.556632757E-1,-2.237053588E-2,3.238206804E-1
5.493779724E1,-6.657897611E-4,5.379581451E-1,-4.900212586E-2,5.401857250E-1
5.494030583E1,-1.753690243E-1,7.382277250E-1,-5.006739125E-2,7.604217332E-1
5.494281442E1,-2.680469751E-1,8.010782599E-1,-4.580633715E-2,8.459750469E-1
5.494532302E1,-2.872217000E-1,7.829687595E-1,-3.834949061E-2,8.348694909E-1
5.494783161E1,-2.627206445E-1,6.934866309E-1,-2.556632832E-2,7.420239089E-1
5.495034020E1,-1.945437789E-1,5.155876279E-1,-7.456845604E-3,5.511202124E-1
5.495284880E1,-8.162582666E-2,2.151832581E-1,1.917474531E-2,2.309421594E-1
5.495535739E1,6.644582003E-2,-1.832253486E-1,4.154528305E-2,1.992801694E-1
5.495786599E1,2.070606202E-1,-5.944170952E-1,5.006739125E-2,6.314368750E-1
5.496037458E1,2.645848691E-1,-8.884298801E-1,3.834949061E-2,9.277841820E-1
5.496288317E1,1.889511347E-1,-9.534109831E-1,1.704421826E-2,9.721036670E-1
5.496539177E1,1.105211023E-2,-8.149266839E-1,3.195791040E-3,8.150078910E-1
5.496790036E1,-1.860216707E-1,-5.784381628E-1,0.000000000E0,6.076139977E-1
5.497040895E1,-3.298322558E-1,-3.536675274E-1,0.000000000E0,4.836011135E-1
5.497291755E1,-3.958786130E-1,-2.024000883E-1,0.000000000E0,4.446185691E-1
5.497542614E1,-3.767038584E-1,-1.395495385E-1,1.065263641E-3,4.017225478E-1
5.497793474E1,-2.691122293E-1,-1.512674391E-1,4.261054564E-3,3.087416180E-1
5.498044333E1,-1.125184745E-1,-2.024000883E-1,4.261054564E-3,2.316125200E-1
5.498295192E1,1.211737376E-2,-2.418148518E-1,-4.261054564E-3,2.421557554E-1
5.498546052E1,7.709845901E-2,-2.055958807E-1,-1.278316416E-2,2.199482845E-1
5.498796911E1,9.201214463E-2,-9.800425172E-2,-1.810948178E-2,1.356429926E-1
5.499047770E1,7.496792823E-2,3.621896356E-2,-2.343579940E-2,8.649416326E-2
5.499298630E1,5.579318479E-2,1.704421788E-1,-2.450106293E-2,1.810075078E-1
5.499549489E1,5.472791940E-2,2.790990770E-1,-2.237053588E-2,2.852926231E-1
5.499800349E1,7.922898233E-2,3.440801501E-1,-1.384842768E-2,3.533555721E-1
5.500051208E1,1.186437383E-1,3.568633199E-1,-5.326318089E-3,3.761065479E-1
5.500302067E1,1.591237634E-1,3.366233110E-1,0.000000000E0,3.723380529E-1
5.500552927E1,1.793637723E-1,3.036001325E-1,-2.130527282E-3,3.526314540E-1
5.500803786E1,1.697763950E-1,2.727074921E-1,-7.456845604E-3,3.213238321E-1
5.501054645E1,1.335574239E-1,2.418148518E-1,-1.171789970E-2,2.764946965E-1
5.501305505E1,8.349003643E-2,2.013348341E-1,-8.522109129E-3,2.181259452E-1
5.501556364E1,3.342264518E-2,1.448758543E-1,-3.195791040E-3,1.487154983E-1
5.501807224E1,-1.131842658E-2,6.924213469E-2,3.195791040E-3,7.023384567E-2
5.502058083E1,-4.434159771E-2,-2.343579940E-2,7.456845604E-3,5.070521203E-2
5.502308942E1,-6.671213359E-2,-1.161137372E-1,6.391582079E-3,1.340662562E-1
5.502559802E1,-8.162582666E-2,-1.970737725E-1,1.065263641E-3,2.133119364E-1
5.502810656E1,-9.440898895E-2,-2.503369451E-1,-3.195791040E-3,2.675665456E-1
5.503061510E1,-1.061268896E-1,-2.727074921E-1,-4.261054564E-3,2.926609805E-1
5.503312364E1,-1.157142594E-1,-2.673811615E-1,-2.130527282E-3,2.913537617E-1
5.503563218E1,-1.199753210E-1,-2.492716908E-1,2.130527282E-3,2.766495846E-1
5.503814073E1,-1.167795286E-1,-2.215748429E-1,5.326318089E-3,2.505219331E-1
5.504064927E1,-1.029310971E-1,-1.928127259E-1,6.391582079E-3,2.186604911E-1
5.504315781E1,-7.949529588E-2,-1.640505940E-1,3.195791040E-3,1.823247447E-1
5.504566635E1,-4.966791719E-2,-1.331579536E-1,2.130527282E-3,1.421354346E-1
5.504817489E1,-1.877527125E-2,-9.374319762E-2,-3.195791040E-3,9.565830330E-2
5.505068343E1,8.921583183E-3,-4.474107176E-2,-4.261054564E-3,4.582046197E-2
5.505319198E1,2.809632942E-2,1.065263618E-2,-5.326318089E-3,3.051642261E-2
5.505570052E1,4.194475710E-2,7.030740380E-2,-6.391582079E-3,8.211787868E-2
5.505820906E1,5.153212696E-2,1.257011145E-1,-6.391582079E-3,1.360043478E-1
5.506071760E1,6.111950055E-2,1.725727171E-1,-3.195791040E-3,1.831042029E-1
5.506322614E1,7.283740491E-2,1.981390417E-1,-3.195791040E-3,2.111269297E-1
5.506573468E1,8.562056720E-2,2.077264041E-1,-3.195791040E-3,2.247028116E-1
5.506824322E1,9.414267540E-2,2.045306265E-1,-3.195791040E-3,2.251795586E-1
5.507075177E1,9.627319872E-2,1.906821877E-1,-3.195791040E-3,2.136315486E-1
5.507326031E1,8.988162130E-2,1.683116555E-1,-1.065263641E-3,1.908105186E-1
5.507576885E1,7.390266657E-2,1.374190152E-1,-1.065263641E-3,1.560343701E-1
5.507827739E1,5.472791940E-2,1.001347825E-1,-1.065263641E-3,1.141194752E-1
5.508078593E1,3.129211813E-2,5.858949944E-2,-1.065263641E-3,6.643087301E-2
5.508329448E1,1.211737376E-2,1.171789970E-2,-1.065263641E-3,1.689007717E-2
